 15840	  3128	  4108	40.91	  1582	  -827	  1051	 16080	  2424	  1588	25.19	   216	  -743	   728	 -1960	 -3672	 16972	25.28	   670	 -1602	   478	
 16236	  3444	  3428	40.91	  -125	   236	  1482	 16512	  3000	  3028	25.28	    46	    68	  1710	 -3572	 -5376	 14716	25.38	  2379	  -682	 -1885	
 16792	  2376	  5128	41.19	  -568	   -26	  1612	 17664	  1812	  4292	25.24	   302	   405	  1958	 -1556	 -1676	 16208	25.38	  2234	  -717	   458	
 20872	  1444	  6192	41.19	   444	  -631	  2724	 18212	   744	  1660	25.28	   207	 -3049	  2551	 -9592	 -3080	 11436	25.38	  2072	  5673	  4897	
 14748	 -2824	  1904	40.86	   241	  -348	    99	 17356	  2084	 -1616	25.19	  2659	 -1782	  -565	 -7008	  1036	 14680	25.42	  2475	   -64	  4157	
 13980	 -1956	  1208	40.91	  3672	  -935	   656	 14952	 -2208	   220	25.28	  2811	 -1717	  -375	 -6072	 -1900	 12256	25.42	  2194	 -4226	   576	
 11204	 -2676	 -1628	41.09	  1854	  -386	  -102	 10780	  -200	  -840	25.19	 -1420	  2034	  -915	 -6120	 -9928	 16072	25.52	 -1740	 -6664	 -5180	
 23996	  2340	  6440	41.28	 -2527	  2507	 -2525	 17728	  5424	  2972	25.24	 -1263	   291	   327	  3328	 -3464	 16232	25.47	  -607	 -4069	  -226	
 20428	  2460	  9044	41.24	 -2138	   491	  1457	 22708	  2272	  8504	25.24	 -3260	 -1730	  2776	 -3540	  1188	  9584	25.38	 -3724	  6582	 -1485	
 18080	 -3068	  4308	41.09	 -6736	 -7422	   388	 16484	 -3612	 -2168	25.33	 -6949	 -9418	 -3927	-12360	 -8284	  2684	25.47	 -2864	  9746	  3627	
 17708	  5360	 -2048	40.67	 -5259	 -6435	 -6588	 14612	  3864	 -3756	25.24	 -2217	 -7347	 -5547	 -3516	  2980	 15152	25.47	 -2275	 -1358	  3840	
 13344	  1732	 -6136	41.05	 -1859	 -4920	 -5878	 11144	  4952	 -7296	25.28	 -2418	 -2699	 -5649	 -9396	 -2376	  9188	25.57	   552	  3202	   867	
 10916	  6868	 -6116	40.86	 -2345	  -899	 -4279	 11760	  9608	 -6020	25.19	  -516	  1055	 -1895	-10548	 -5676	 11832	25.52	  -196	  1442	  -541	
 12248	  7000	 -6104	41.05	   -97	   810	 -1839	 13092	  6588	 -6048	25.28	   299	  1747	 -1484	 -8232	 -2368	 13864	25.52	 -1359	 -2173	   429	
 10832	 10316	 -4496	40.95	  1771	  3067	 -1124	 13364	 11884	 -2444	25.33	  5927	  4992	   717	 -7036	   340	 21568	25.52	  9771	 -3751	  2498	
 10632	  8716	 -6264	41.05	  3868	  6663	 -1573	 12628	 10696	 -4664	25.33	  3205	  9560	   938	-11532	-12756	 20192	25.66	  3882	  2932	  -214	
 17780	 12808	  6492	41.05	  7752	  9321	  3239	 17640	  7948	  1160	25.33	 11901	  6693	  6840	   816	  8372	 11476	25.66	  7011	  6143	  9682	
 12312	  1112	  2544	41.09	  1783	  5775	  5321	 13704	  2516	  1572	25.24	 -3698	  3349	  5396	 -7368	  6524	 13508	25.47	  8591	  4829	   -71	
 20552	  -836	  1620	40.95	 -8877	 -1865	  3156	 19008	  -420	 -2540	25.28	-10189	 -4170	  1034	 -7832	  7552	 14364	25.57	 11187	   959	 -1843	
 16988	  5296	  6684	41.19	-12323	  -698	  -977	 16132	  4176	  2336	25.28	 -6469	 -4230	  1184	 -9064	  9652	 11704	25.47	 -1860	 -1309	 -1820	
 14980	  4664	  2888	40.95	 -4892	 -1902	 -1135	 15796	  3724	   680	25.28	 -2452	  -763	  1012	 -8152	  8688	  9704	25.38	 -3038	 -3272	 -2142	
 17288	  1504	  1820	41.19	 -2013	  -389	   -66	 16188	  3588	  1852	25.24	 -2111	   365	    65	-11136	  3708	  9840	25.42	 -2709	  -835	 -1291	
 16648	  3512	  2488	40.95	  -522	   458	    31	 15800	  1560	  1052	25.33	   696	  -145	   633	 -9060	  6232	  9668	25.33	 -3040	  -382	 -2269	
 15916	  1464	  -108	40.86	   279	   626	  -639	 18056	  2140	   828	25.24	   761	   409	 -1538	 -9572	  6536	 15872	25.38	 -4952	 -1437	 -2791	
 14900	  3532	    20	41.09	  1124	 -1032	 -1575	 14040	  3888	 -1816	25.24	  1966	    23	  -750	 -9020	   608	 13332	25.47	 -2746	  -988	   508	
 17300	  1832	   896	41.05	  -222	   678	  -307	 16916	  2992	  2360	25.33	  -899	   388	   -52	 -5588	  4380	 13156	25.38	 -3190	 -1541	  2908	
 15956	  2568	  2976	41.09	 -1840	  -620	  -570	 17396	   776	  -712	25.28	  -820	  -324	  -175	-13228	 -2668	 14724	25.47	 -9405	  2621	 -5635	
 14440	  3840	  2576	40.95	  -912	  -122	  -726	 17008	  3088	   492	25.38	  -128	  1075	  -347	 -5728	   372	 10180	25.33	 -3729	  -419	  5796	
 15968	  3140	  2672	41.05	   915	  -906	  -139	 14468	  2752	   524	25.28	  1548	 -1140	  -139	  2440	  2980	 20992	25.42	 -2641	-18796	  1147	
 16440	  5428	  2556	41.19	  1125	  -734	  -875	 17728	  2920	 -1288	25.28	  3383	   603	  1442	 -6968	 -2428	  9880	25.38	 -2682	  -519	  -908	
 16364	  2088	  2132	40.91	  -490	  -787	 -1529	 12156	  3540	 -2336	25.28	   463	 -1057	  -150	-10148	  3388	 11600	25.38	   284	  1605	  2601	
 14488	  4164	   724	41.05	    39	  1042	   362	 17072	  3156	  1240	25.28	  1066	  1131	  1401	 -6044	  8168	 17072	25.38	   309	 -5124	  3624	
 21024	  3780	  5968	41.05	  1298	  2298	   808	 21196	  2316	  3308	25.28	  1129	 -1728	    98	 -7008	  2380	 14992	25.38	  1220	  3998	  1367	
 12728	  2952	   152	41.05	  1058	 -1509	  -739	 12152	  3772	 -1792	25.19	  2085	   -85	   576	 -9748	  1068	 13132	25.33	  2105	  -282	  -981	
 18904	  1980	  -888	40.72	  -908	   -57	 -1274	 17344	  3664	 -1288	25.28	   278	  -543	  -550	 -9460	  2624	 14920	25.33	   726	   -47	  -511	
 14104	  3660	  1668	40.91	  -386	   134	  -511	 17480	  3144	   996	25.28	  -545	 -1139	  -395	 -6136	  3816	 16788	25.33	  -897	 -4435	  -637	
 15468	  3364	  2516	41.09	 -1751	 -1361	  -227	 15636	  3416	    52	25.24	 -3514	  -445	  -469	 -6212	  3460	 14056	25.28	   291	 -1491	  -338	
 16016	  5180	  2836	41.09	 -3382	  1381	    84	 16728	  3320	  2440	25.33	 -1158	   183	  1387	 -6912	  2216	 14580	25.38	   252	  2798	   435	
 16244	  3148	  2176	41.19	 -2122	  -287	   519	 15940	  4540	     0	25.24	 -1176	  -635	   692	-11928	  2476	 10492	25.38	  -176	  4555	    -4	
 14980	  2452	  -708	40.95	  -400	   181	   297	 16452	  3576	  -176	25.14	  -131	  -267	   309	 -8456	  3356	  5292	25.33	 -3012	   600	  2691	
 17788	  1452	  4292	40.77	   814	 -1248	   521	 13600	  3128	     8	25.38	  1531	  -330	    30	 -4940	  5448	 17428	25.38	  2792	  -526	   578	
 14912	  2100	  -360	41.19	  1188	  1102	  -509	 17940	  3348	  1764	25.33	   526	  1354	  -272	 -6084	  3844	 15856	25.33	  1453	    60	  -920	
 18504	  1784	   236	40.77	   -66	   175	  -377	 15396	  2176	 -1452	25.38	  -549	  -674	  -329	 -9108	  2116	 11604	25.24	  1080	  -819	 -1343	
 16268	  3940	  1220	40.95	  -943	  1290	  -293	 17576	  3628	  1720	25.24	 -1600	  -658	  -944	-10876	   320	 10820	25.33	  -279	  2547	 -1353	
 16168	  3280	  2920	41.05	 -1158	  -473	  -429	 16496	  3600	  -784	25.28	 -1993	  -471	  -254	 -2804	  4312	 14824	25.24	 -1817	 -3746	   376	
 15804	  3776	  1332	40.86	 -2437	  -615	    85	 16716	  3136	   680	25.19	 -1440	  -216	   344	 -8376	  5940	 14136	25.28	 -1739	   455	  -470	
 14388	  3928	 -1720	41.09	    13	   282	   -39	 15672	  3468	 -1232	25.28	   390	  1118	  1001	-11376	  6488	 14416	25.19	  -512	   909	  1529	
 18804	  2280	  3464	40.86	  -778	  -999	   298	 16348	  3172	   264	25.24	   736	 -1067	   132	 -6852	  4252	 15012	25.14	  -840	 -1419	  2988	
 16004	  2876	  2304	40.77	  -182	   173	  -366	 17620	  3108	  4656	25.28	  2147	   322	   845	  9752	  4664	 28420	25.24	   -84	  4101	 -2038	
 14244	  1500	   132	41.05	   755	  -660	  -466	 16252	  3744	 -2196	25.28	   410	  1589	  -209	 -8432	  4144	 12272	25.24	   995	 -2805	 -1007	
 18824	  2220	  1944	41.09	  -658	 -1389	  -264	 15980	  4388	 -5448	25.24	 -1043	  -767	  -431	 -7836	  1220	 16932	25.19	  -558	   -84	  1585	
 14960	  3016	  1172	41.09	 -3002	   614	 -1577	 16916	  4792	  1276	25.33	  -474	  2043	   267	 -9396	  5588	 12260	25.19	  1491	  1100	  -427	
 17236	  3092	  2704	40.86	 -1955	 -1151	   266	 15312	  3216	 -2804	25.24	 -1213	  -665	   562	-17084	  1896	  9220	25.19	   690	  7704	 -3020	
 15716	  2540	 -2080	40.95	   170	  -960	 -1208	 12488	  3584	  -696	25.24	  1560	   787	   457	 -8552	  6696	 11492	25.19	  -643	   -81	  2585	
 17632	  1720	  1236	41.09	   716	  -935	  -194	 14472	  2560	   176	25.28	  1571	 -1239	    34	  -664	  5976	 11052	25.24	  -845	   383	  2080	
 12924	  -652	  4840	40.95	  2247	   -33	   469	 17116	  1880	  6192	25.28	  1035	 -1822	  -827	 -7288	  4812	  8020	25.24	 -3451	 -1401	  1636	
 19380	  1104	  2136	40.95	  1842	  1501	  -621	 14764	  3104	 -2164	25.38	  -966	 -1586	 -1339	-16484	  3988	 10180	25.14	  3302	  4422	 -1655	
 16500	  3512	   488	40.95	 -1196	  -715	  1097	 12596	  2760	 -3764	25.33	 -1440	  -975	   542	-15504	 -4304	  1088	25.14	   281	  6237	  -783	
 16944	  5672	  1520	41.05	 -4473	  3672	   380	 26268	  2824	  6744	25.24	   497	  -878	  2097	 -8316	  3952	 14468	25.19	   710	  2476	 -1321	
 12096	  4304	   872	41.05	  -970	 -1728	   -15	 13484	  3784	 -3900	25.33	  -165	  1460	   631	-12732	  4860	  5408	25.09	   180	  1120	   957	
 21092	  2888	  1264	40.95	  -731	   -46	  -174	 15648	  2928	  -308	25.14	  1094	  -166	   452	-10596	  6220	 12480	25.19	   424	  -332	  1049	
 14448	  2212	  -344	40.91	  -153	  -201	   -53	 17676	  2684	  1680	25.19	   340	   840	   388	 -9428	  5392	 13348	25.05	 -1901	 -3840	   414	
 15728	  3032	  1012	40.67	  1324	  -876	  -410	 15396	  2916	 -1068	25.28	  1588	    67	  -403	 -4584	  6564	 12644	25.09	 -1146	 -5936	  1081	
 13600	  2708	  -524	40.95	  -450	  -737	  -706	 16028	  3376	 -2744	25.19	  -239	   832	   172	-11772	  4300	 13556	25.05	  1459	  -573	 -1031	
 17372	  5252	    76	40.86	 -1401	  -596	  -131	 17788	  3068	   -52	25.09	 -1208	   114	   124	 -6264	  6780	 12564	25.09	 -2991	   366	   829	
 13372	  2416	    -4	41.09	 -1402	   178	   123	 15040	  2524	    48	25.19	 -1144	  1006	   366	 -6656	  2864	 16520	25.09	 -5223	 -8256	  1279	
 18404	  3316	  3408	40.67	   668	 -1725	  -270	 16972	  4352	   876	25.24	  1121	 -1251	   314	-10764	  4472	  9804	25.05	 -1234	  1449	  -604	
 13216	  1076	 -2304	41.05	   513	   171	  -210	 15016	  1724	  -644	25.19	  -409	   130	   -27	-11088	  8272	 12772	25.05	  1927	  -240	  2198	
 18680	  2648	  2752	41.05	  -340	   655	  -512	 16828	  3704	  -300	25.24	  -312	   -38	  -412	 -8368	  4232	  7948	25.09	  2555	  5225	 -1427	
 14392	  2036	  3768	41.19	  -243	  -791	  -941	 17160	  6684	 -8660	25.14	 -1102	   789	    49	-12064	  5744	 15900	25.09	  4975	  3249	  -591	
 16624	  2080	  1720	41.24	 -4183	 -1858	 -2474	 14580	  7392	 -4296	25.24	 -2175	  -306	   274	-10064	  6612	  4920	24.95	 -4874	  6703	  -327	
 14768	   -96	   728	41.09	  -223	 -1491	  -186	 10940	  2360	 -1268	25.24	   197	 -2327	 -1055	-21444	  -292	 11864	25.09	 -3735	  -781	  -472	
 15600	  1868	  -128	40.91	  -503	 -1952	  -393	 11988	  2048	 -3132	25.19	  -115	  -608	   439	-16900	  5400	  8340	24.95	  5501	  -256	 -1420	
 27756	  2576	  2748	40.91	  -249	  -730	  -376	 12300	  2564	  2680	25.24	  1052	 -1564	  -305	-23472	 -4272	 14420	24.95	 -5861	 -3197	  3080	
 15140	  4260	 -7960	40.86	  -577	  4402	  1041	 21044	  1744	  2520	25.14	  1293	  5746	  1239	 -5652	  5572	 16980	25.05	 -2789	 -4928	   878	
 17028	  4892	 -1072	41.05	   492	  -288	  -501	 13292	  2276	  4148	25.24	  1751	  -275	   222	  4932	 12324	 19208	24.95	 -9188	-11109	  2490	
 17884	  1388	  2396	41.05	  -543	  -119	   423	 21272	  3180	  2564	25.24	 -1112	 -2076	    -7	 -5528	  1900	  6492	24.91	   356	  3074	  -306	
 12124	  2524	  1560	41.05	 -1297	 -1976	  -580	 12848	  2660	 -3912	25.19	 -1168	   460	   542	 -7588	 10580	 13800	24.81	  2028	 -1715	  1363	
 18244	  2272	  3956	40.95	 -2102	 -1647	    54	 18264	  4004	  -380	25.19	 -3486	  -792	  -526	-11708	 12916	  5120	24.91	 -1495	  4364	  1402	
 14204	  3144	  3228	41.05	 -1624	 -2204	 -1773	 19172	  6624	-10696	25.28	  1809	   993	  -432	 -6900	  7804	 19176	24.95	    97	 -8044	  -299	
 12120	  1408	   396	40.86	   238	 -2465	    55	 12872	  2524	 -4868	25.19	   104	  -852	  -414	-14704	  4988	  4416	24.86	 -3558	  1395	  2560	
 15920	  2208	   228	40.77	  -230	  1902	   141	 14892	  2620	  5736	25.24	  2061	 -1804	  -199	 -7852	  6100	 10596	24.77	 -6930	 -1173	   682	
 13760	  1188	  1224	41.09	   576	 -2815	 -1867	  8376	  1516	  3720	25.19	  3648	 -3278	   572	  3660	 -4020	 11416	24.72	-10406	 28216	 -5624	
 12400	   336	  7176	40.95	  3080	   978	   767	 24248	  1600	   308	25.19	 -2551	  1809	  1233	 -5868	   696	 10116	24.81	 -5050	   -34	  -644	
 21920	  6156	  5940	40.95	  -731	  -173	   -71	 12644	  1060	 -2164	25.28	 -1627	  -640	  1140	 -9568	  -596	  2920	24.72	 -6387	 12398	 -3576	
 17152	  1812	    20	40.77	  -638	  2165	   473	 15508	  4016	   928	25.14	 -1290	   691	 -1054	 -7668	  9596	 16124	24.67	 -7052	 -5632	  -394	
 13132	  1728	  1416	41.05	   371	 -1119	  -881	 11620	  1940	 -3016	25.24	  1217	 -2647	   211	 -2272	 11980	 16996	24.58	  -365	 -6836	  1444	
 15832	  2956	 -1404	41.24	 -1895	  1725	 -1054	 20696	  3764	  5188	25.24	   821	   957	   508	-10780	  6592	 11892	24.58	  -904	 -3197	   741	
 15788	  1980	  2300	40.95	  2626	  -680	    71	 14584	  2556	  -152	25.14	  1256	  -356	  -752	-13248	  6200	 10920	24.62	  1558	 -3227	 -1111	
 18180	  2688	  -536	41.05	   494	    13	  -177	 18444	  2188	  -240	25.14	  -508	 -1150	  -411	-11504	  2436	  7748	24.58	 -2927	   309	  -739	
 13620	  3928	  -396	41.09	 -1668	    57	  -406	 16068	  3296	  -796	25.19	  -681	   941	   281	-14236	   112	 11036	24.62	   555	  1533	  -493	
 17672	  3800	  2504	40.86	 -1117	   443	   360	 18360	  3064	  2196	25.14	  -713	  -723	   350	 -9168	  2884	 13180	24.62	   520	  3434	  1004	
 16308	  2576	   380	40.95	  -939	    36	   128	 15336	  2712	  -660	25.19	   234	  -209	   481	-11508	  3660	 14012	24.58	  -842	  -447	   169	
 16048	  2364	  1128	40.91	   -44	  -363	   427	 15720	  2152	 -1656	25.33	  -462	  -836	    89	-10856	  1828	 12340	24.44	 -2809	 -1439	   -19	
 17352	  2580	  2508	41.19	  -368	    68	  -268	 17196	  3436	   172	25.24	   291	  -229	  -262	 -7956	  7544	 13500	24.48	  -996	  -624	   131	
 16320	  1684	  2276	40.95	   605	     4	  -828	 15380	  3888	 -1936	25.24	   970	     8	  -192	-13272	 -1180	 10168	24.44	   980	  1745	 -2189	
 15732	  4088	   -56	41.19	  -221	   206	  -256	 17060	  3228	 -1096	25.24	   138	  -471	  -226	-12068	   936	  8352	24.48	 -4087	   313	   -23	
 14696	  3392	   952	41.05	 -1968	  -364	  -330	 15964	  4012	    12	25.14	  -380	   265	  1002	 -7612	   748	 14028	24.44	 -7505	  -563	  -817	
 16344	  2436	  -296	40.86	 -1958	  -339	  -251	 15772	  4180	  -856	25.19	 -1270	   402	   549	 -9924	  1436	 13092	24.39	  -982	   603	  -479	
 15688	  2336	  1060	40.95	   316	    46	   519	 15388	  2804	 -1896	25.09	   785	  -238	   517	-14816	  5644	 13776	24.44	  1789	   229	   980	
 15976	  3860	 -2208	40.95	   111	   900	   391	 17232	  2632	  1828	25.19	  1948	   747	  1167	 -7228	  9368	 11888	24.34	  -710	 -2125	  1823	
 16320	  2392	  1256	41.24	  1431	   -96	  -548	 16344	  3440	  -832	25.14	  1874	   690	  -384	 -3180	 -2900	 11712	24.39	 -3990	 -4837	 -1984	
 16108	  1704	   288	41.24	   168	  -334	  -146	 16552	  4212	 -1620	25.19	 -1819	  -732	  -257	-12516	  6536	 12692	24.34	 -1568	 -1150	   -70	
 15380	  3484	   240	40.95	 -1965	  -368	   131	 16104	  3544	  -656	25.19	 -2344	  -400	  -256	 -7336	  7920	 19492	24.29	 -3313	 -3932	 -1371	
 17512	  3156	   972	41.05	 -2205	   263	   164	 15572	  3252	   328	25.19	 -2519	  -499	  -238	-12300	  2672	 10988	24.25	  3143	   658	   382	
 17792	  3560	   356	41.05	 -3326	   -43	     9	 16940	  3328	 -1024	25.19	 -2312	  -361	    54	 -7784	  2332	 15628	24.25	 -4224	   364	 -1633	
 15452	  3140	  -860	41.24	 -2528	  -573	    71	 13952	  2820	 -1224	25.19	 -1639	  -239	   421	-10360	  9356	 15384	24.25	 -2833	 -1695	  -513	
 18048	  2764	   636	41.09	  -376	   424	    72	 17584	  2724	  2656	25.19	   269	  -629	  -455	 -9732	  6304	 12476	24.34	  -303	  -615	  -804	
 16416	  2888	  -280	40.91	  1426	   579	  -250	 16464	  1676	 -1116	25.09	  1465	   625	  -262	-10292	  -456	 13836	24.25	  -248	 -2550	 -2086	
 15364	  3468	   240	41.09	  -652	  -890	 -1046	 15164	  3260	 -1476	25.14	   582	  -158	   -66	 -4988	 10520	 14704	24.15	 -7108	 -3180	   668	
 17544	  2580	  2004	40.91	  -778	   323	  -222	 16944	  3708	  1660	25.24	  -724	  -560	  -208	-13480	  -112	  9500	24.11	 -1496	  2756	    -8	
 14932	  2896	   112	40.95	  -467	  -366	   -30	 14500	  3324	  -876	25.19	   729	   609	    65	 -9188	  4264	 13052	24.15	 -1582	   176	  -302	
 17864	  1924	  -580	41.05	  2275	    77	   270	 16724	  2608	 -1260	25.14	  1309	   411	   141	-14032	   792	 17168	24.11	  1864	 -2558	   330	
 13856	  1840	 -1284	41.09	   640	   232	   368	 16392	  2040	    52	25.09	   595	   534	   539	 -6164	  1156	 13340	24.15	 -1927	 -2108	   970	
 18584	  2444	  3200	41.19	   236	  -135	  -250	 16644	  2456	   316	25.09	   267	  -757	  -706	-12636	  2620	 13396	24.01	  1538	  -456	 -1918	
 14360	  2808	 -1424	41.19	   335	     9	    37	 14272	  2712	 -1860	25.19	 -1047	 -1040	  -519	  1620	 21768	 16932	24.06	 -7324	 -8523	  2530	
 19212	  1304	  -560	41.09	 -1653	    97	  -716	 15316	  2788	  1760	25.19	  -552	  -428	  -351	 -8700	  8140	 11812	24.11	  3521	  -601	  1673	
 15188	  1816	  3852	41.05	 -1558	   159	   168	 17036	  4144	 -5968	25.09	 -3110	  1566	    36	-15540	  8532	 12260	23.97	  4923	  -738	  1091	
 20740	  4932	  -612	41.05	 -2739	 -2496	 -1248	 14020	  3552	   212	25.19	   256	  -362	   -80	-11400	  2816	 13360	23.97	  -993	  -131	 -2785	
 13940	  2036	 -2584	40.91	   -57	  1045	    89	 17904	  3112	   196	25.19	  1781	   636	    90	 -8324	  7640	 10608	24.01	 -6521	 -4824	  1746	
 14380	  3596	  3160	40.77	  1743	  -336	  -956	 15864	  3324	  -660	25.05	  1651	    33	  -726	 -9676	  3860	 12144	23.97	   621	   435	 -1190	
 15688	  3152	 -1024	41.19	  1237	    -3	     9	 19132	  2824	 -2356	25.09	   952	   890	    40	-13864	  5196	 10916	24.06	   742	  1891	  1209	
 15768	  3300	  -312	41.19	   150	   -30	  -350	 13796	  3240	  -364	25.14	    13	     3	  -207	 -9232	  1664	 11092	24.01	 -2251	  -397	   195	
 17456	  2176	  1648	41.24	  -582	   292	    87	 17412	  2932	   424	25.09	  -596	   245	   353	 -4892	  3040	 11084	23.97	 -7027	 -1330	   -62	
 15456	  3264	   820	41.05	  -438	  -748	    57	 15024	  4440	  -928	25.14	   774	   -41	   655	 -6256	  2560	 11272	23.78	 -5569	  -374	  -298	
 15084	  1016	   184	40.91	  -123	 -1021	  -591	 14196	  2916	  -540	25.09	  1220	  -671	   317	 -9420	  2220	 11740	23.87	  -326	 -2317	   574	
 15364	  1976	  2744	40.86	   411	   299	   259	 18080	  2224	   196	25.19	  -497	  -166	  -364	-11496	  5032	 11432	23.73	  1473	  -488	    97	
 15672	  2668	  -268	41.05	   138	  -280	  -646	 15772	  3832	 -2896	25.19	    22	  1101	   146	-12408	  3932	 10996	23.78	  4747	 -1139	 -1447	
 15608	  4208	 -1244	40.95	 -1765	  -690	  -533	 16008	  3428	 -2312	25.19	 -1203	   376	  -133	 -3948	  6564	 13936	23.68	 -6570	 -4436	  1602	
 13880	  2788	   776	40.95	 -1332	   756	    18	 18944	  4132	  3184	25.14	 -1594	   -70	    98	-10080	  9200	 17016	23.64	 -3316	 -1663	   806	
 16344	  2896	   384	41.19	 -1153	   -96	   266	 15720	  3640	  -728	25.14	  -188	  -256	   274	 -9844	  4888	 11400	23.68	 -1996	   583	  -364	
 15408	  1636	  -388	40.95	  1800	   918	   380	 15116	  1864	  -844	25.14	  1315	   266	     5	-10608	  1852	 12440	23.73	 -2674	 -2561	   872	
 16964	  2204	  1032	41.19	  1411	  1061	  -336	 17984	  3160	  1864	25.09	  1521	   543	  -438	-14436	   -32	 12836	23.82	  2259	  1339	    68	
 15056	  3384	  -912	41.05	  1124	  -305	  -609	 15868	  3528	 -1388	25.05	  1573	   943	   201	 -7200	   560	 12376	23.68	 -4431	  -653	  -852	
 16312	  2648	  -172	41.24	   -38	  -974	   -15	 16328	  3420	 -1120	25.14	   249	  -227	   266	 -9976	 11300	 16296	23.59	   835	 -1257	  1210	
 14228	  1808	  -536	40.67	  -695	   678	   365	 17464	  4096	   388	25.19	 -2003	    13	   -89	-18672	  4720	  5732	23.64	  4937	  6923	  2336	
 16212	  3400	 -1064	41.05	 -3765	    94	  -391	 16436	  2804	    28	25.19	   -33	   404	  1040	 -7912	  6236	 14112	23.54	   451	 -3355	 -1940	
 15400	  2672	   420	40.86	   520	  -530	   747	 15972	  2452	 -2816	25.09	  -602	  -277	  -364	-10128	  1700	 11172	23.59	  -849	    96	  -198	
 14584	  1500	  -256	40.91	 -1586	  -345	  -815	 17852	  3260	  2908	25.09	   686	  -421	   407	 -7288	  9228	 11236	23.59	 -3657	  -330	  -409	
 15656	  2604	  1032	41.38	   268	  -179	  -594	 16204	  3472	 -2264	25.09	   875	   162	  -521	-12132	  3916	  9580	23.49	   614	  1775	 -2736	
 14404	  3080	 -2652	40.95	  -751	  -521	  -409	 14712	  2992	 -1928	25.14	   180	   629	     8	 -7872	 14812	  9608	23.45	  1099	 -2262	  1087	
 17724	  2700	 -2300	41.05	  -980	   707	  -744	 17992	  2840	  3420	25.05	  -377	   116	  -435	 -8908	  7140	  9780	23.45	 -1709	 -1075	  1217	
 13128	  1708	   304	40.95	  -824	   620	   -50	 15240	  3016	    84	25.05	  -159	   765	   -28	-11608	 10908	 13524	23.35	 -1372	  4064	  2941	
 22732	  5112	  3052	41.05	  2008	  -314	  -336	 16964	  2216	 -2660	25.19	  3605	  -408	  -379	-11884	  -440	 14472	23.31	  2119	  1410	  -287	
 10228	  2184	 -3604	40.86	   908	   454	   323	 15672	  2180	 -1964	25.09	  2037	  2969	   915	-12424	  4484	 11156	23.31	 -2291	   681	  2938	
 18156	  4408	  2464	41.09	  3315	 -1058	   467	 18060	   904	   836	25.09	  4681	  -320	   547	 -9084	  1904	 11044	23.35	    16	   374	   800	
 14656	  3088	  -188	40.91	   892	   365	  -213	 15140	  3784	 -1820	25.09	  1701	   -83	  1516	-11380	  1212	  9568	23.35	 -1119	 -1259	   768	
 16288	  2076	  -252	41.05	  -660	  -292	  -394	 17916	  4760	  -888	25.14	  -381	   196	   216	 -7136	  6756	 13044	23.35	 -4191	 -5956	  -892	
 16892	  1984	  -324	41.05	 -1519	  1112	   495	 15752	  1888	   -60	25.00	 -3033	  -863	   212	-18580	  -484	 14356	23.31	  1018	 -2029	   212	
 16748	  2812	  1092	40.72	 -2670	  1062	   575	 18400	  3828	   736	25.05	 -2943	  -213	   101	 -5060	  9856	  8500	23.21	 -1038	   280	   199	
 19736	  1988	  2840	40.86	  -440	 -1534	   506	 14916	  3872	 -5668	25.05	 -1953	 -1002	  -594	-15696	  6236	 12880	23.21	  5255	  2143	 -1167	
 15580	  2500	 -3860	40.95	 -2397	  1770	   304	 20240	  2160	   780	25.05	 -1250	  2144	   453	-11316	  7092	 10244	23.21	  -444	  -758	  1776	
 16468	  3216	   932	40.95	  -430	   448	  -322	 15036	  2564	 -1352	25.09	   463	  1398	  -414	 -9304	  6352	  9924	23.21	   854	 -2631	 -1618	
 18128	  3564	   280	40.72	   -68	  -889	  -723	 18952	  3716	 -1136	25.00	  -199	  -366	   171	-11568	  1496	  6720	23.17	  2336	  2105	  -770	
 13552	  2940	  -808	41.05	 -1856	 -2164	  -322	 12708	  3632	 -4476	25.09	 -1234	  -189	    59	-10416	  3944	  8628	23.26	  -959	  -436	 -2092	
 16128	  3524	   388	40.95	 -1043	   990	    60	 19100	  3460	  2264	25.09	  -422	   280	   425	 -9972	  4472	 10072	23.07	 -9632	  2602	   597	
 14700	  3644	  2372	40.86	  -486	  -363	  -514	 14524	  3720	 -2076	25.05	   406	   231	   336	 -9132	  7548	 12156	23.17	 -2044	 -1584	  -725	
 16840	  2728	   732	41.09	   852	  -559	  -460	 16932	  3452	 -1924	25.05	  1123	   -68	   144	-12676	  4580	 10204	23.07	  1513	  1376	   986	
 14764	  2900	  -876	41.05	  -431	  -201	   483	 14224	  2436	 -1900	25.05	   562	   939	  1228	 -8280	  8792	 11192	23.12	   849	 -1377	  1309	
 17816	  4056	  1488	40.91	  -594	   257	  -705	 17124	  4960	   856	25.05	  1351	   574	   474	 -6520	  3224	 15568	23.12	  3517	 -3902	    88	
 16704	  -368	   416	41.05	 -1220	  -729	     6	 13924	  1324	 -1208	25.09	 -4319	 -2280	  -392	-10040	  6620	 13644	23.02	  -925	 -2727	 -1592	
 15956	  3416	  -748	40.77	 -2519	   686	   977	 16520	  2764	 -1140	25.09	 -2617	   240	   -27	 -9948	   792	 10848	23.12	   451	 -2262	 -1526	
 18572	  3756	  4156	41.09	 -2533	  -147	   117	 16180	  3284	  -464	25.09	 -3407	  -985	   -89	 -9640	  6852	 17572	22.98	  2134	 -1140	 -1528	
